"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","salary"
2506363,"Aaron Rodgers","GB","QB",35,13,7,19.2505842155447,15.3597393689986,21.456562198804,2.13520405839491,3,0.59940958951341,3,6.09682282980539,NA,3.1,1.5,7.90986813824695,NA,NA
2560968,"Saquon Barkley","NYG","RB",21,0,9,19.2149939495392,14.5087654320988,20.6682825859523,1.99004964229785,5,1.52304599769931,4,6.15951715385349,NA,4.9,0.3,5.28744139639916,NA,NA
2540165,"DeAndre Hopkins","HOU","WR",26,5,10,19.1368392051465,13.151,22.6705438938604,3.5786145067331,5,1.00987039937272,4,9.51954389386037,NA,4.8,0.9,7.80508565080718,NA,NA
2558063,"Deshaun Watson","HOU","QB",23,1,10,18.7185603582163,15.3738957475994,20.1307949079156,1.70640314447234,4,0.282731649160795,4,4.75689916031612,NA,5.5,1.4,6.98105048533968,NA,NA
2504211,"Tom Brady","NE","QB",41,18,11,18.5837888938463,17.2801563786008,19.4518230063609,1.11827970262486,5,0.636261122321596,4,2.17166662776007,NA,5.4,1.9,6.98560392895103,NA,NA
2540154,"Keenan Allen","LAC","WR",26,5,8,18.5014083628311,14.95,21.6785656339402,2.66997721724807,6,0.826444570640408,5,6.72856563394018,NA,7.9,1.6,6.88531335417605,NA,NA
2506121,"Philip Rivers","LAC","QB",37,14,8,18.2878685242647,17.2928389868705,19.1870664402866,1.23998526463673,6,0.689709681310578,4,1.89422745341615,NA,5.2,1.9,7.19227696567763,NA,NA
2553435,"David Johnson","ARI","RB",27,3,9,17.7894460128045,14.9144026258206,19.25976,1.62204547230503,6,0.503702314268917,5,4.34535737417943,NA,10,1.5,5.46537902213178,NA,NA
2556214,"Tyreek Hill","KC","WR",24,2,12,17.7525292487165,14.9390789744603,19.8801414679558,2.436407770069,7,0.241630819893302,5,4.94106249349544,NA,5.4,1.2,6.36578023644575,NA,NA
2532975,"Russell Wilson","SEA","QB",30,6,7,17.6071870187846,15.4252,18.7167508671499,1.17961595271638,7,0.183634477249417,5,3.2915508671499,NA,11.2,2.7,8.69499210321039,NA,NA
2495450,"A.J. Green","CIN","WR",30,7,9,17.5973983356648,13.57,20.4873312264406,3.23124609010617,8,0.278115500756094,5,6.91733122644059,NA,10.6,2,7.859799368593,NA,NA
2557978,"James Conner","PIT","RB",23,1,7,17.5944498908752,15.9245545094896,19.277674122085,1.47011073741392,7,1.26749308489335,5,3.35311961259541,NA,7.2,1.5,5.2430680596774,NA,NA
310,"Matt Ryan","ATL","QB",33,10,8,17.5891306671236,16.5779957475995,18.2135146935813,0.67772258920516,8,0.505515944904456,5,1.63551894598189,NA,6.3,1.3,5.03355344672724,NA,NA
2543495,"Davante Adams","GB","WR",26,4,7,17.4243985219816,15.6999466310874,19.0059953752432,1.41482655447504,9,0.294549987096698,6,3.30604874415586,NA,9.6,2.2,5.43565253396666,NA,NA
2506109,"Ben Roethlisberger","PIT","QB",36,14,7,17.2579744159468,15.6412345679012,18.6550371674091,1.24021648581095,9,0.409561785600118,5,3.01380259950789,NA,7,1.3,5.98874661809897,NA,NA
2541785,"Adam Thielen","MIN","WR",28,4,10,17.2141671478359,14.32,18.8933515591885,2.04581391195929,10,0.198443884800103,6,4.57335155918849,NA,10.8,1.4,5.92114105830808,NA,NA
2540258,"Travis Kelce","KC","TE",29,5,12,17.1478111128885,15.15,19.5015104118894,2.11067108345305,1,1.27119046703417,1,4.35151041188942,NA,1.3,0.5,6.54063799585038,NA,NA
2543488,"Jarvis Landry","CLE","WR",26,4,11,17.0455299219338,15.21,19.3002425579559,2.14067489489284,11,0.628750014454489,6,4.09024255795594,NA,15.2,2.4,6.54099657948226,NA,NA
2543468,"Mike Evans","TB","WR",25,4,5,16.9859166041379,15.22,18.1602280682389,1.79545941729695,12,1.14897862008215,6,2.94022806823889,NA,10.1,1.8,5.76883107268057,NA,NA
2540156,"Giovani Bernard","CIN","RB",27,5,9,16.9770375061959,10.4768861454047,20.2728123924206,3.74593922975469,8,1.38282668404244,5,9.79592624701596,NA,10.6,1.8,8.75216155102594,NA,NA
2495143,"Andy Dalton","CIN","QB",31,7,9,16.9092550284915,15.17,17.833809418811,0.926771070655132,10,0.184603338806316,6,2.663809418811,NA,11.7,2.1,7.06170319806058,NA,NA
2533031,"Andrew Luck","IND","QB",29,6,9,16.7875702322019,15.3132345679012,17.6088914309083,0.930642138252976,11,0.28269315009338,6,2.29565686300705,NA,16.9,2.2,7.26893064355289,NA,NA
2555259,"Carson Wentz","PHI","QB",26,2,9,16.6617331471683,15.6974557809132,17.5265379089818,1.27050819719063,12,0.36692947995574,6,1.82908212806862,NA,13.2,1.6,6.64214767003318,NA,NA
497240,"Rob Gronkowski","NE","TE",29,8,11,16.6583734832953,11.55,19.1630523255814,2.51018731091001,2,3.28613529497045,1,7.6130523255814,NA,1.7,0.5,7.28224651331713,NA,NA
2532888,"Case Keenum","DEN","QB",30,6,10,16.3480210170488,14.5070781893004,17.8230246649883,1.68348247340722,13,0.143482377721526,7,3.3159464756879,NA,17.4,2.4,8.94866630806485,NA,NA
2532956,"Ryan Tannehill","MIA","QB",30,6,11,16.2415863173764,13.0812345679012,17.5177607606438,1.44953486702578,14,0.101881255328475,7,4.43652619274259,NA,19.3,2.2,8.15008294438503,NA,NA
2532820,"Kirk Cousins","MIN","QB",30,6,10,16.1674909612781,15.2171104154419,16.7533745352239,0.656105555668183,15,0.166404970089904,7,1.53626411978202,NA,12.9,2.6,7.60534452469569,NA,NA
79860,"Matthew Stafford","DET","QB",30,9,6,16.1119191628177,13.690817558299,17.0399356131711,1.06675463231494,16,0.505725621938934,7,3.34911805487207,NA,12,2.5,8.10203015909225,NA,NA
2555334,"Jared Goff","LAR","QB",24,2,12,15.8902528195588,11.4568696844993,17.2200757113333,2.07038108535539,17,0.651909862474726,8,5.76320602683403,NA,12.5,2.2,9.20436650514696,NA,NA
497326,"Golden Tate","DET","WR",30,8,6,15.8476432108208,13.3,18.0728108078698,2.55278528307602,13,0.136485161211276,7,4.77281080786976,NA,21.6,1.7,6.77142878477195,NA,NA
2558149,"JuJu Smith-Schuster","PIT","WR",22,1,7,15.8262327572907,12.29,17.5217511869062,2.43421008706201,14,0.304281404355741,7,5.23175118690616,NA,9.2,1.4,6.46036069398138,NA,NA
2555418,"Jordan Howard","CHI","RB",24,2,5,15.6768761057678,13.49,16.6929234655289,1.35029444250035,9,0.268393002880657,6,3.20292346552889,NA,7.3,1,4.76925219900845,NA,NA
497322,"Emmanuel Sanders","DEN","WR",31,8,10,15.5960833419283,12.5004022681788,17.5140247664961,3.16316635015687,15,0.223745011288027,7,5.01362249831727,NA,13.9,1.8,7.66765109543062,NA,NA
2557973,"Leonard Fournette","JAC","RB",22,1,9,15.5115455385391,13.71,17.1835609188266,1.7174942463182,10,0.442379381209012,6,3.47356091882663,NA,11.2,2.4,6.14234080640084,NA,NA
2532865,"T.Y. Hilton","IND","WR",29,6,9,15.4478193639416,12.1596358543417,17.4297634444069,1.96730834135008,16,0.261679856566374,7,5.27012759006516,NA,15.2,2,6.10504456901818,NA,NA
2560800,"Baker Mayfield","CLE","QB",23,0,11,15.3221342621987,12.3752345679012,18.7309700748745,2.90115923555195,18,0.310456614260579,8,6.35573550697324,NA,19,2.4,11.0164514612144,NA,NA
2557917,"Kareem Hunt","KC","RB",23,1,12,15.3054206672353,13.466,16.9305835667396,1.55254780148617,11,0.86005056913992,6,3.46458356673961,NA,8.1,1.6,5.42339012587936,NA,NA
2552608,"Stefon Diggs","MIN","WR",25,3,10,15.2968572973389,13.6799466310874,16.7017508942329,1.31984579343852,17,0.501075520126665,7,3.02180426314552,NA,14,2.1,5.2549727107633,NA,NA
2505996,"Eli Manning","NYG","QB",37,14,9,15.1545516519694,13.2570142857143,17.2227576785714,1.77109224116465,19,0.432892882247804,9,3.96574339285714,NA,17,2.9,10.1007090869001,NA,NA
2540158,"Zach Ertz","PHI","TE",28,5,9,15.0948678084133,12.84,16.4134453965342,1.73698710134678,3,3.79288831531089,2,3.5734453965342,NA,3,0,5.46607503399457,NA,NA
2543498,"Brandin Cooks","LAR","WR",25,4,12,15.0754217174115,12.55,17.0572488101853,2.47931338540892,18,0.591153386350504,7,4.50724881018533,NA,18.2,2,6.81587333360961,NA,NA
2506581,"Ryan Fitzpatrick","TB","QB",36,13,5,14.8688036439068,8.28540714285714,17.169151736865,3.10298317573778,20,0.315914852125296,9,8.88374459400782,NA,13.5,2.5,11.5598305223783,NA,NA
2552453,"Tevin Coleman","ATL","RB",25,3,8,14.8329116474248,13.2180260631001,16.2585093457749,1.51616145918106,12,1.08795959134486,7,3.04048328267477,NA,11.5,2.6,5.96715083969599,NA,NA
2543477,"Blake Bortles","JAC","QB",27,4,9,14.5745138955364,12.9841670096022,16.1318034691316,1.49505758316438,21,0.0497188095217549,10,3.14763645952944,NA,21.4,2.1,8.02673303999664,NA,NA
2555260,"Dak Prescott","DAL","QB",25,2,8,14.5312636880267,13.331182441701,15.5110415218548,1.05699763132603,22,0.139917874988672,10,2.1798590801538,NA,24.9,0.8,4.67434626113836,NA,NA
382,"Joe Flacco","BAL","QB",33,10,10,14.5183264840027,12.0822102488732,16.3665045871056,1.79966082496177,23,0.304313476947998,10,4.28429433823241,NA,19.8,2,8.34333804078675,NA,NA
2540169,"Robert Woods","LAR","WR",26,5,12,14.516141837013,12.9,16.1005931152236,1.49041242388693,19,0.167615550899987,8,3.20059311522362,NA,23.3,2.6,5.73585329801594,NA,NA
497328,"Demaryius Thomas","DEN","WR",31,8,10,14.4523948251091,12.46,16.6463371725486,2.25345595881538,20,0.250984582371272,8,4.18633717254856,NA,23.2,1.8,6.40467855030283,NA,NA
2558008,"Mitchell Trubisky","CHI","QB",24,1,5,14.2643651420733,11.0682085048011,16.0442779793994,2.14677989465119,24,0.263847102684695,10,4.97606947459835,NA,23.2,1.8,8.53148702112654,NA,NA
2555346,"Will Fuller","HOU","WR",24,2,10,14.2446577471169,11.1149551820728,16.7485361002717,2.57705352074383,21,0.160786882640808,8,5.63358091819883,NA,17.4,1.3,6.60985784946842,NA,NA
2543499,"Derek Carr","OAK","QB",27,4,7,14.1636608720361,12.5624170096022,15.3454965233602,1.28697056181036,25,0.808907187928668,11,2.78307951375801,NA,23.6,1,5.46618007020391,NA,NA
2543509,"Allen Robinson","CHI","WR",25,4,5,14.1581627383587,10.21,17.320122507544,2.95107138429739,22,0.356752623785512,8,7.11012250754399,NA,18.9,1.8,7.37319461632487,NA,NA
2543743,"Carlos Hyde","CLE","RB",27,4,11,14.0578285487659,12.616,15.1975743750351,1.1167819879266,13,0.873660476063543,8,2.58157437503506,NA,11.9,1.4,4.66637717532024,NA,NA
2555295,"Sterling Shepard","NYG","WR",NA,2,9,14.0095789905934,11.3139551820728,16.4431081108085,2.92645567428055,23,0.539657791193564,8,5.12915292873568,NA,28,4,8.41296712502522,NA,NA
2560955,"Josh Allen","BUF","QB",22,0,11,13.8373752067411,10.5436942190868,15.1948780700185,1.78037984294121,26,1.59870779639428,11,4.65118385093168,NA,25.5,1.3,6.9060194156697,NA,NA
2558052,"Kenny Golladay","DET","WR",25,1,6,13.593241238553,11.29,15.2936150158071,1.62106178837692,24,0.474225007669315,9,4.00361501580706,NA,20,2.7,5.9660526906488,NA,NA
2560809,"Sony Michel","NE","RB",23,0,11,13.4320755633941,8.81291177738585,15.0780527749986,2.2632033499839,14,0.579933839866673,9,6.26514099761277,NA,19.3,2.4,6.9408225765042,NA,NA
2552487,"Amari Cooper","OAK","WR",24,3,7,13.3466011602467,10.6739551820728,16.2303503120628,2.94006276770435,25,0.528304866752444,9,5.55639512999001,NA,29.7,3.2,8.04133196381404,NA,NA
2533034,"Lamar Miller","HOU","RB",27,6,10,12.9362605820106,9.83506428571429,14.0754753992902,1.68896447931141,15,0.223935569241551,9,4.24041111357587,NA,14.6,1.6,5.62299506127411,NA,NA
2552600,"Nelson Agholor","PHI","WR",25,3,9,12.8914313015207,11.1829551820728,14.7450366417894,1.93298436476493,26,0.152398982239621,10,3.56208145971654,NA,29.9,4.3,7.18015463716467,NA,NA
2552466,"Marcus Mariota","TEN","QB",25,3,8,12.8721321614736,10.018817558299,14.4257166666667,1.82427024198278,27,2.38105194983343,12,4.40689910836763,NA,27.6,0.8,5.9772822800042,NA,NA
2558918,"Matt Breida","SF","RB",23,1,11,12.7680228650442,9.62902606310014,16.6196153016402,3.11055103735967,16,0.144235015283822,9,6.99058923854005,NA,21.4,2.5,8.24036216054402,NA,NA
2540202,"Kenny Stills","MIA","WR",26,5,11,12.7451612854677,10.3801774516344,15.8920370867503,2.56265938602316,27,0.0298742915103318,10,5.5118596351159,NA,32.8,3,7.41974233130848,NA,NA
71269,"Michael Crabtree","BAL","WR",31,9,10,12.7329033530945,10.5930687851933,13.4450458715596,1.06078286501865,28,0.0446311200492495,10,2.85197708636638,NA,37.1,4,5.82280924762146,NA,NA
2543847,"John Brown","BAL","WR",28,4,10,12.6976706348203,8.797,15.8722806816676,3.75936678565189,29,0.0974156719638088,10,7.07528068166761,NA,24.6,2.7,8.93471231064657,NA,NA
2557848,"Corey Davis","TEN","WR",23,1,8,12.6788738312702,11.54,13.7994725115383,1.64008445776508,30,0.180116035095622,10,2.25947251153832,NA,40.4,3.3,6.28535697358673,NA,NA
2555230,"Kenyan Drake","MIA","RB",NA,2,11,12.6566271604938,10.7905654320988,13.4803276414011,1.02536650659806,17,0.257045606049891,9,2.68976220930233,NA,18,1.8,4.77141849746721,NA,NA
2495663,"Marshawn Lynch","OAK","RB",32,11,7,12.590948539027,11.4870781893004,14.3412009495792,1.37362195636163,18,0.433803655813634,10,2.85412276027875,NA,14.4,1.6,5.1615857605635,NA,NA
2559153,"Keelan Cole","JAC","WR",25,1,9,12.5216360944428,10.5674817927171,14.4757569437565,2.17645869250295,31,0.112760966670407,10,3.90827515103946,NA,34.5,2.8,6.78593918180963,NA,NA
2543828,"Quincy Enunwa","NYJ","WR",26,4,11,12.4758794979063,9.31,14.7105832768365,2.63216266338177,32,0.162949846059835,10,5.40058327683645,NA,43.9,3,7.51623538221326,NA,NA
2506106,"Larry Fitzgerald","ARI","WR",35,14,9,12.3418707576386,8.93840121031348,14.051265,1.98447658444335,33,0.102217099382603,10,5.11286378968652,NA,38.9,3,6.61703741399568,NA,NA
100015,"Jaguars","JAC","DST",NA,NA,9,12.3277032088694,10.865,13.2412137768902,1.12148640669596,1,1.09349870399929,1,2.37621377689019,NA,NA,NA,3.97157014313867,NA,NA
2552430,"Tyler Lockett","SEA","WR",26,3,7,12.2839885460543,9.3870248203878,13.6002564698847,2.12501309116041,34,0.252968454556688,10,4.21323164949693,NA,29.7,4.7,7.64201578549257,NA,NA
2555430,"Alex Collins","BAL","RB",24,2,10,12.2082145698609,11.3290260631001,12.8253653511905,0.665603438244978,19,0.135284290801915,10,1.49633928809034,NA,18.1,2.7,4.7823141391284,NA,NA
2557898,"Cooper Kupp","LAR","WR",25,1,12,12.1953187704577,8.93993111613668,14.1462816275446,1.94973449152894,35,0.393659618632784,10,5.20635051140796,NA,28.4,2.3,6.22709370545606,NA,NA
2543773,"James White","NE","RB",26,4,11,12.1060751965659,10.6640090664049,13.0062242766102,1.06856580679057,20,0.239735376633805,10,2.34221521020532,NA,26.9,2.2,5.07342821964448,NA,NA
2560765,"Kerryon Johnson","DET","RB",21,0,6,12.039785361552,9.14622857142857,14.1173801733886,1.96778968371078,21,0.368110140298935,10,4.97115160196005,NA,20.6,2.2,6.38917294176717,NA,NA
2532884,"Marvin Jones","DET","WR",28,6,6,11.8667214125375,9.89243787344289,12.6080065217576,1.01382876943782,36,0.192887409869165,11,2.71556864831475,NA,27.3,3.4,5.46472710223042,NA,NA
100030,"Seahawks","SEA","DST",NA,NA,7,11.8144805858199,10.725,13.3122090459471,1.30419390196802,2,2.41724405572996,2,2.58720904594707,NA,NA,NA,4.32239402895045,NA,NA
2555466,"Tyler Boyd","CIN","WR",24,2,9,11.7365968911122,10.1280781893004,13.1610027634223,1.45581441847553,37,0.212307608024661,11,3.03292457412193,NA,34.2,2.9,5.83426739486416,NA,NA
2559947,"Phillip Lindsay","DEN","RB",24,0,10,11.6928942783121,6.942,13.6202456893004,2.73321045005701,22,0.20699152445337,11,6.67824568930041,NA,24.6,2.2,7.50913690110108,NA,NA
2495469,"Dion Lewis","TEN","RB",28,7,8,11.6504561641941,8.28,14.1398422799199,3.10397368627558,23,0.526301519867205,11,5.85984227991989,NA,24.2,2,7.9322375659841,NA,NA
497236,"Jimmy Graham","GB","TE",32,8,7,11.6496085682363,8.76,13.1145468580935,1.79911614552788,4,0.8161980138154,3,4.35454685809347,NA,4.6,0.7,6.1146714462023,NA,NA
2560854,"Calvin Ridley","ATL","WR",24,0,8,11.6110711142245,9.12394663108739,13.2932994466148,2.32194844440702,38,0.19488607895201,11,4.16935281552738,NA,32.9,3.6,7.37845227250034,NA,NA
2557922,"C.J. Beathard","SF","QB",25,1,11,11.6052026592201,7.8,13.3569046388768,2.02757222783947,28,2.46702495590829,13,5.55690463887683,NA,27.8,1.2,7.12513276578848,NA,NA
2495448,"Randall Cobb","GB","WR",28,7,7,11.4375074519506,6.84095806923452,13.278875,2.29252801836222,39,0.179014296521032,11,6.43791693076548,NA,43.9,3.5,7.28879141965504,NA,NA
2558846,"Mike Williams","LAC","WR",24,1,8,11.3948626185945,8.28994663108739,14.0143678867628,2.8446296424152,40,0.280583379000786,11,5.7244212556754,NA,35.9,4.3,8.4458134309153,NA,NA
2558865,"Chris Carson","SEA","RB",24,1,7,11.3213493435234,8.76902606310014,13.1848297261905,1.80273271025437,24,0.583218625153554,11,4.41580366309034,NA,18.2,2.1,6.08796139241805,NA,NA
2543457,"Sammy Watkins","KC","WR",25,4,12,11.1221236922646,9.68109365111232,12.6044427597126,1.41975562055214,41,0.294917115046971,12,2.92334910860026,NA,27.1,3.4,6.02828499182598,NA,NA
2530515,"Chris Hogan","NE","WR",30,7,11,11.1064347869228,8.76695518207283,12.4165137614679,1.43328769973089,42,0.599453892166283,12,3.64955857939506,NA,38.2,5.2,6.92575587629709,NA,NA
2495438,"Kyle Rudolph","MIN","TE",29,7,10,10.9543504179686,9.05,13.4067331005246,1.94950298529768,5,0.245697495390653,3,4.35673310052462,NA,5.5,0.9,6.54619186045794,NA,NA
79607,"LeSean McCoy","BUF","RB",30,9,11,10.9269599451303,0.93521755829904,13.3418865248227,4.69182212909262,25,0.436216787998939,11,12.4066689665237,NA,30.3,4.9,11.9868815666214,NA,NA
2543466,"Eric Ebron","IND","TE",25,4,9,10.7124706908732,8.11382254836558,14.3768445857221,2.64809857914376,6,0.434009914306738,4,6.26302203735654,NA,8.8,2.5,9.06187044138949,NA,NA
71265,"Jared Cook","OAK","TE",31,9,7,10.7048351542827,8.62,12.7617187054959,2.60600689699932,7,1.12449083184821,4,4.1417187054959,NA,6,1.5,8.22192512663158,NA,NA
100025,"Eagles","PHI","DST",NA,NA,9,10.6539284239203,6.335,11.0599986896091,2.13716868021749,3,2.87331982941781,3,4.72499868960905,NA,NA,NA,5.92182183596814,NA,NA
2552631,"Javorius Allen","BAL","RB",27,3,10,10.5493014916094,8.34630743982495,12.15665,1.78306472383907,26,0.117314699526323,12,3.81034256017506,NA,32.7,3.3,6.77558465576541,NA,NA
1581,"DeSean Jackson","TB","WR",32,10,5,10.5479783675124,8.53713582027658,12.6291431442644,1.66989031182741,43,0.135835322300249,12,4.09200732398778,NA,39.5,3.7,6.52200025488949,NA,NA
2507166,"Ted Ginn","NO","WR",33,11,6,10.4659834220007,9.15,12.3580927056869,1.44173108325987,44,0.301090270535237,13,3.20809270568693,NA,47.4,2.8,5.76589938952693,NA,NA
2557991,"Dalvin Cook","MIN","RB",23,1,10,10.4321848226533,4.35436177738585,14.3336629570066,3.68558867508614,27,0.105079990754366,12,9.97930117962078,NA,19,3.8,9.85785904396146,NA,NA
2560733,"Royce Freeman","DEN","RB",22,0,10,10.4317887615128,8.15902606310014,11.8882674772036,1.76978953307889,28,0.57844840149315,12,3.72924141410351,NA,25.4,2.2,6.09945904530607,NA,NA
1032,"Jordy Nelson","OAK","WR",33,10,7,10.3583026684237,8.44620678365,11.5798162815126,1.15960491539259,45,0.46298982463785,13,3.13360949786261,NA,47.2,1.9,4.9348749404295,NA,NA
2550189,"Isaiah Crowell","NYJ","RB",25,4,11,10.2224209022851,8.841,12.3328821556209,1.91440419888152,29,0.847165698598699,12,3.49188215562086,NA,28.2,2.5,6.49015964701466,NA,NA
2556460,"Geronimo Allison","GB","WR",24,2,7,9.97148363450719,8.50268347338936,11.3781686046512,1.14719564323425,46,0.288338431572013,14,2.87548513126181,NA,43.5,2.4,5.16172573577053,NA,NA
2557856,"O.J. Howard","TB","TE",24,1,5,9.85208639885025,7.57775183455637,11.1773183041092,2.03816306380204,8,0.775451787555401,5,3.59956646955281,NA,8.8,1.2,6.93931216099404,NA,NA
2649,"Danny Amendola","MIA","WR",33,10,11,9.81914205306443,7.25,12.1983243942007,2.87003170434259,47,0.429848475399934,14,4.94832439420066,NA,65.9,3.2,7.94410617506432,NA,NA
2506922,"Stephen Gostkowski","NE","K",34,12,11,9.79619805686391,8.78,10.8301971336685,0.858397469193258,1,0.182141693619119,1,2.0501971336685,NA,1.9,1,4.52232211692834,NA,NA
2536340,"Justin Tucker","BAL","K",29,6,10,9.66151292761594,8.22702223218001,10.8993957170547,1.43741472860585,2,0.118733182083785,2,2.67237348487473,NA,3.3,1.7,6.64558059773274,NA,NA
2558245,"Harrison Butker","KC","K",23,1,12,9.56659979887363,7.50546062771413,10.9218532370035,1.29728011160835,3,0.0826073026873928,2,3.41639260928936,NA,2.3,1,5.33316911784996,NA,NA
2560988,"Antonio Callaway","CLE","WR",21,0,11,9.54714835280592,7.07,10.9510174418605,1.73110014848822,48,0.447409754509819,14,3.88101744186046,NA,44.3,3.9,6.70461087813204,NA,NA
2550545,"Chris Boswell","PIT","K",29,4,7,9.51895969219068,7.6,11.0295596996556,1.92915102188943,4,0.175755161855914,2,3.42955969965558,NA,NA,NA,10.197142974005,NA,NA
2552471,"T.J. Yeldon","JAC","RB",25,3,9,9.48425981775426,5.82070714285714,12.9150334346505,3.96945305538594,30,0.222109787495244,12,7.09432629179331,NA,43.5,3.9,10.3329096366405,NA,NA
2504797,"Matt Bryant","ATL","K",43,16,8,9.44902530018179,7.62347318479617,10.704175,1.35009922225996,5,0.243070032489333,2,3.08070181520383,NA,3.8,1.2,5.73175640439405,NA,NA
2561036,"Sam Darnold","NYJ","QB",21,0,11,9.37695776406036,6.4222085048011,10.2469511144884,1.49430806345354,29,4.02583081092,14,3.82474260968725,NA,29.9,0.4,4.61434510287004,NA,NA
2557986,"David Njoku","CLE","TE",22,1,11,9.3086022460187,6.593,11.2560219315116,2.81348990499254,9,0.532937321551016,5,4.66302193151163,NA,10.2,1.7,8.7594312349821,NA,NA
2495328,"Bilal Powell","NYJ","RB",30,7,11,9.26625058961856,8.23363865546218,10.1521025,0.743072529496746,31,0.0184432974697533,13,1.91846384453781,NA,32.5,2,4.47776608650767,NA,NA
2552582,"Jay Ajayi","PHI","RB",25,3,9,9.25804947089947,5.89,11.5423098713398,2.27239690878,32,0.172630251222451,13,5.65230987133984,NA,30.6,4.8,8.38707753251645,NA,NA
2559169,"Austin Ekeler","LAC","RB",NA,NA,8,9.23756511339815,6.11526805251641,10.9203785,2.03132840431409,33,0.360460020085103,13,4.80511044748359,NA,29.8,3.1,7.01944392362952,NA,NA
2503471,"Adam Vinatieri","IND","K",46,22,9,9.23738376048775,8.3,9.85961507598773,0.753971158109151,6,0.0865385576729416,3,1.55961507598773,NA,10.4,2.2,6.13540751824274,NA,NA
2552409,"DeVante Parker","MIA","WR",25,3,11,9.23143880252307,6.57943715643254,10.5175229357798,1.59933253861581,49,0.318036711709082,15,3.93808577934728,NA,67.1,4.9,7.0098325406858,NA,NA
2556601,"Wil Lutz","NO","K",24,2,6,9.17452677489717,7.53652555057393,9.88074501177014,0.886557186965997,7,0.200234409718796,3,2.34421946119621,NA,5.1,0.7,4.12284399570467,NA,NA
2543463,"Khalil Mack","CHI","DL",27,4,5,9.15,9.15,9.15,2.5135855511512e-15,1,3.03033532643399,1,0,NA,21,5.4,7.66128561933207,NA,NA
2539637,"Caleb Sturgis","LAC","K",29,5,8,9.12716363073245,5.3,10.6894246026497,2.37262534356727,8,0.333846426634508,3,5.38942460264967,NA,7.7,2.6,9.72791810674167,NA,NA
2558105,"Chris Godwin","TB","WR",22,1,5,8.96803839406913,6.65151534880164,10.5640784824568,1.46429841215334,51,0.241073736441866,17,3.91256313365518,NA,42.8,3.1,5.94367747786879,NA,NA
2556075,"Derrick Henry","TEN","RB",24,2,8,8.9332733259559,6.29146303789005,10.3623277960257,1.5335652274629,34,0.165103063365263,13,4.07086475813567,NA,31.1,3.3,6.41051689682918,NA,NA
2560858,"Josh Rosen","ARI","QB",21,0,9,8.8993976425632,-0.452765432098765,12.2740359139716,4.3141050195401,30,7.22767437665216,14,12.7268013460703,NA,28.3,1,10.6066770254517,NA,NA
2543471,"Kelvin Benjamin","BUF","WR",27,4,11,8.85876578755886,6.58891763941071,10.4334077731092,1.61013726102067,52,0.284632734721159,17,3.84449013369853,NA,56.4,4.2,6.68312255775132,NA,NA
2550284,"Trey Burton","CHI","TE",27,4,5,8.84466697657101,6.56,10.4582790697674,1.3782128982385,10,0.294484999766418,6,3.89827906976744,NA,7.6,1.2,5.71426889554058,NA,NA
