"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","salary"
2558019,"Alvin Kamara","NO","RB",22,1,6,21.6030862628957,15.9029218106996,23.4732226337449,2.45995128253045,1,2.37951734493872,1,7.57030082304527,NA,1.2,0.4,2.14080251914735,NA,NA
2558125,"Patrick Mahomes","KC","QB",NA,1,12,20.5933154435288,18.3922050166569,22.4346414447293,1.49478962440029,1,1.09465694501183,1,4.04243642807247,NA,1.3,0.6,5.01647052506457,NA,NA
2504775,"Drew Brees","NO","QB",39,17,6,19.7467327814893,16.8213171761709,21.089354940146,1.60272964314161,2,0.762160494608821,2,4.26803776397515,NA,2.7,1,6.00238307632753,NA,NA
2552475,"Todd Gurley","LAR","RB",24,3,12,19.5257534390885,17.4838957475995,20.6660833296563,1.14632153460459,2,1.24890052868165,2,3.18218758205689,NA,2.4,0.8,2.49336986670516,NA,NA
2506363,"Aaron Rodgers","GB","QB",35,13,7,19.2505842155447,15.3597393689986,21.456562198804,2.13520405839491,3,0.59940958951341,3,6.09682282980539,NA,3.1,1.5,7.90986813824695,NA,NA
2555224,"Ezekiel Elliott","DAL","RB",23,2,8,18.9213843968254,16.88,20.3292644055434,1.41813457489549,3,1.67747566037653,3,3.4492644055434,NA,2.5,0.7,2.40522802981571,NA,NA
2558063,"Deshaun Watson","HOU","QB",23,1,10,18.7185603582163,15.3738957475994,20.1307949079156,1.70640314447234,4,0.282731649160795,4,4.75689916031612,NA,5.5,1.4,6.98105048533968,NA,NA
2504211,"Tom Brady","NE","QB",41,18,11,18.5837888938463,17.2801563786008,19.4518230063609,1.11827970262486,5,0.636261122321596,4,2.17166662776007,NA,5.4,1.9,6.98560392895103,NA,NA
2506121,"Philip Rivers","LAC","QB",37,14,8,18.2878685242647,17.2928389868705,19.1870664402866,1.23998526463673,6,0.689709681310578,4,1.89422745341615,NA,5.2,1.9,7.19227696567763,NA,NA
2556370,"Michael Thomas","NO","WR",24,2,6,18.2520537208014,16.1345563709139,19.3188270109487,1.24882881207663,1,0.635562586591835,1,3.18427064003481,NA,1.3,0.5,4.65529178647268,NA,NA
2508061,"Antonio Brown","PIT","WR",30,8,7,18.0385321828322,16.0909466310874,19.9554753557593,1.69780027940236,2,1.18635681968406,1,3.86452872467193,NA,2,0.8,5.532192402378,NA,NA
2552469,"Melvin Gordon","LAC","RB",25,3,8,17.6323214239883,15.826817558299,19.1306065575787,1.59515252567406,4,1.31581154017024,4,3.30378899927967,NA,4,0.5,2.2289443560368,NA,NA
2532975,"Russell Wilson","SEA","QB",30,6,7,17.6071870187846,15.4252,18.7167508671499,1.17961595271638,7,0.183634477249417,5,3.2915508671499,NA,11.2,2.7,8.69499210321039,NA,NA
310,"Matt Ryan","ATL","QB",33,10,8,17.5891306671236,16.5779957475995,18.2135146935813,0.67772258920516,8,0.505515944904456,5,1.63551894598189,NA,6.3,1.3,5.03355344672724,NA,NA
2506109,"Ben Roethlisberger","PIT","QB",36,14,7,17.2579744159468,15.6412345679012,18.6550371674091,1.24021648581095,9,0.409561785600118,5,3.01380259950789,NA,7,1.3,5.98874661809897,NA,NA
2543496,"Odell Beckham","NYG","WR",26,4,9,17.1944500855868,14.7177955182073,19.1974850666482,1.87543357063027,3,0.973060615333761,2,4.47968954844088,NA,3.3,1.2,6.01790736637097,NA,NA
2495143,"Andy Dalton","CIN","QB",31,7,9,16.9092550284915,15.17,17.833809418811,0.926771070655132,10,0.184603338806316,6,2.663809418811,NA,11.7,2.1,7.06170319806058,NA,NA
2560968,"Saquon Barkley","NYG","RB",21,0,9,16.8554960489093,12.3587654320988,17.8841384817442,1.79608842398844,5,1.08048214185606,5,5.52537304964539,NA,4.9,0.3,2.05266068225789,NA,NA
2533031,"Andrew Luck","IND","QB",29,6,9,16.7875702322019,15.3132345679012,17.6088914309083,0.930642138252976,11,0.28269315009338,6,2.29565686300705,NA,16.9,2.2,7.26893064355289,NA,NA
2555259,"Carson Wentz","PHI","QB",26,2,9,16.6617331471683,15.6974557809132,17.5265379089818,1.27050819719063,12,0.36692947995574,6,1.82908212806862,NA,13.2,1.6,6.64214767003318,NA,NA
2495454,"Julio Jones","ATL","WR",29,7,8,16.5099006407094,14.07,18.8883161730004,2.24990752939945,4,0.919636939025164,2,4.81831617300043,NA,4.8,1.1,6.57653394575146,NA,NA
2532888,"Case Keenum","DEN","QB",30,6,10,16.3480210170488,14.5070781893004,17.8230246649883,1.68348247340722,13,0.143482377721526,7,3.3159464756879,NA,17.4,2.4,8.94866630806485,NA,NA
2532956,"Ryan Tannehill","MIA","QB",30,6,11,16.2415863173764,13.0812345679012,17.5177607606438,1.44953486702578,14,0.101881255328475,7,4.43652619274259,NA,19.3,2.2,8.15008294438503,NA,NA
2532820,"Kirk Cousins","MIN","QB",30,6,10,16.1674909612781,15.2171104154419,16.7533745352239,0.656105555668183,15,0.166404970089904,7,1.53626411978202,NA,12.9,2.6,7.60534452469569,NA,NA
79860,"Matthew Stafford","DET","QB",30,9,6,16.1119191628177,13.690817558299,17.0399356131711,1.06675463231494,16,0.505725621938934,7,3.34911805487207,NA,12,2.5,8.10203015909225,NA,NA
2540165,"DeAndre Hopkins","HOU","WR",26,5,10,15.9328782997967,10.901,18.81801091233,2.98490180687183,5,0.721153364380342,3,7.91701091233003,NA,4.8,0.9,7.67113337198928,NA,NA
2555334,"Jared Goff","LAR","QB",24,2,12,15.8902528195588,11.4568696844993,17.2200757113333,2.07038108535539,17,0.651909862474726,8,5.76320602683403,NA,12.5,2.2,9.20436650514696,NA,NA
2557978,"James Conner","PIT","RB",23,1,7,15.7775237187269,13.9445545094896,17.5492741220851,1.37253122432793,6,0.481408267733302,6,3.60471961259542,NA,7.2,1.5,3.11036272493135,NA,NA
2553435,"David Johnson","ARI","RB",27,3,9,15.7725040953797,12.8844026258206,17.124035,1.572621383029,7,1.11478608915709,6,4.23963237417943,NA,10,1.5,3.11036272493135,NA,NA
2560800,"Baker Mayfield","CLE","QB",23,0,11,15.3221342621987,12.3752345679012,18.7309700748745,2.90115923555195,18,0.310456614260579,8,6.35573550697324,NA,19,2.4,11.0164514612144,NA,NA
